id,course_id,course_code,campus,period,date,start_time,end_time,duration,sections/0/lecture_code,sections/0/exam_section,sections/0/location,sections/1/lecture_code,sections/1/exam_section,sections/1/location,sections/2/lecture_code,sections/2/exam_section,sections/2/location,sections/3/lecture_code,sections/3/exam_section,sections/3/location,sections/4/lecture_code,sections/4/exam_section,sections/4/location,sections/5/lecture_code,sections/5/exam_section,sections/5/location,sections/6/lecture_code,sections/6/exam_section,sections/6/location,sections/7/lecture_code,sections/7/exam_section,sections/7/location,sections/8/lecture_code,sections/8/exam_section,sections/8/location,sections/9/lecture_code,sections/9/exam_section,sections/9/location,sections/10/lecture_code,sections/10/exam_section,sections/10/location,sections/11/lecture_code,sections/11/exam_section,sections/11/location,sections/12/lecture_code,sections/12/exam_section,sections/12/location,sections/13/lecture_code,sections/13/exam_section,sections/13/location,sections/14/lecture_code,sections/14/exam_section,sections/14/location,sections/15/lecture_code,sections/15/exam_section,sections/15/location,sections/16/lecture_code,sections/16/exam_section,sections/16/location,sections/17/lecture_code,sections/17/exam_section,sections/17/location,sections/18/lecture_code,sections/18/exam_section,sections/18/location,sections/19/lecture_code,sections/19/exam_section,sections/19/location,sections/20/lecture_code,sections/20/exam_section,sections/20/location,sections/21/lecture_code,sections/21/exam_section,sections/21/location,sections/22/lecture_code,sections/22/exam_section,sections/22/location,sections/23/lecture_code,sections/23/exam_section,sections/23/location
RSM220H1S20161APR16,RSM220H1S20161,RSM220H1S,UTSG,APR16,2016-04-14,68400,79200,10800,,A - LIA,SF 3202,,LIN - V,UC 266,,W - Z,UC 273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM221H1F20159DEC15,RSM221H1F20159,RSM221H1F,UTSG,DEC15,2015-12-12,32400,43200,10800,,A - H,GB 404,,I - S,GB 405,,T - Z,GB 412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM221H1S20161APR16,RSM221H1S20161,RSM221H1S,UTSG,APR16,2016-04-18,50400,61200,10800,,,HI CART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM221H1S20165SAUG16,RSM221H1S20165S,RSM221H1S,UTSG,AUG16,2016-08-09,68400,79200,10800,,,BA 2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM222H1F20159DEC15,RSM222H1F20159,RSM222H1F,UTSG,DEC15,2015-12-21,68400,79200,10800,,,MS 3153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM222H1S20161APR16,RSM222H1S20161,RSM222H1S,UTSG,APR16,2016-04-21,32400,43200,10800,,A - K,BN 2N,,L - SA,BN 2S,,SC - Z,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM222H1S20165SAUG16,RSM222H1S20165S,RSM222H1S,UTSG,AUG16,2016-08-15,50400,61200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM225H1F20159DEC15,RSM225H1F20159,RSM225H1F,UTSG,DEC15,2015-12-14,68400,75600,7200,,A - L,NR 25,,M - Z,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM225H1S20161APR16,RSM225H1S20161,RSM225H1S,UTSG,APR16,2016-04-13,68400,75600,7200,,,ES 1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM230H1F20159DEC15,RSM230H1F20159,RSM230H1F,UTSG,DEC15,2015-12-18,32400,39600,7200,,A - LA,NR 25,,LE - T,ST VLAD,,U - ZG,WI 1016,,ZH - ZZ,WI 1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM230H1S20161APR16,RSM230H1S20161,RSM230H1S,UTSG,APR16,2016-04-18,68400,75600,7200,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM250H1F20159DEC15,RSM250H1F20159,RSM250H1F,UTSG,DEC15,2015-12-17,32400,39600,7200,,A - KA,HI CART,,KH - SHE,UC 266,,SHI - Z,UC 273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM250H1F20165FJUNE16,RSM250H1F20165F,RSM250H1F,UTSG,JUNE16,2016-06-20,68400,75600,7200,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM250H1S20161APR16,RSM250H1S20161,RSM250H1S,UTSG,APR16,2016-04-28,32400,39600,7200,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM251H1F20159DEC15,RSM251H1F20159,RSM251H1F,UTSG,DEC15,2015-12-17,32400,39600,7200,,A - X,HA 401,,Y - Z,HA 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM251H1S20161APR16,RSM251H1S20161,RSM251H1S,UTSG,APR16,2016-04-27,32400,39600,7200,,,WY 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM260H1F20159DEC15,RSM260H1F20159,RSM260H1F,UTSG,DEC15,2015-12-18,50400,57600,7200,,A - WA,BR 200,,WE - Z,EM 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM260H1F20165FJUNE16,RSM260H1F20165F,RSM260H1F,UTSG,JUNE16,2016-06-23,50400,57600,7200,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM260H1S20161APR16,RSM260H1S20161,RSM260H1S,UTSG,APR16,2016-04-25,32400,39600,7200,,,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM270H1F20159DEC15,RSM270H1F20159,RSM270H1F,UTSG,DEC15,2015-12-21,50400,57600,7200,,A - PA,TC 239,,PE - Z,WY 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM270H1S20161APR16,RSM270H1S20161,RSM270H1S,UTSG,APR16,2016-04-18,32400,39600,7200,,,MS 2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM270H1S20165SAUG16,RSM270H1S20165S,RSM270H1S,UTSG,AUG16,2016-08-10,68400,75600,7200,,,BA 2165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM320H1F20159DEC15,RSM320H1F20159,RSM320H1F,UTSG,DEC15,2015-12-22,32400,43200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM320H1S20161APR16,RSM320H1S20161,RSM320H1S,UTSG,APR16,2016-04-19,68400,79200,10800,,A - L,NR 25,,M - S,SS 2117,,T - Z,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM321H1F20159DEC15,RSM321H1F20159,RSM321H1F,UTSG,DEC15,2015-12-15,50400,61200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM321H1S20161APR16,RSM321H1S20161,RSM321H1S,UTSG,APR16,2016-04-14,50400,61200,10800,,,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM323H1F20159DEC15,RSM323H1F20159,RSM323H1F,UTSG,DEC15,2015-12-11,68400,75600,7200,,,GB 304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM323H1S20161APR16,RSM323H1S20161,RSM323H1S,UTSG,APR16,2016-04-15,32400,39600,7200,,A - LE,SF 3202,,LI - LY,TC 239,,M - Z,WY 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM324H1F20159DEC15,RSM324H1F20159,RSM324H1F,UTSG,DEC15,2015-12-15,68400,79200,10800,,,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM324H1F20165FJUNE16,RSM324H1F20165F,RSM324H1F,UTSG,JUNE16,2016-06-21,50400,61200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM324H1S20161APR16,RSM324H1S20161,RSM324H1S,UTSG,APR16,2016-04-21,50400,61200,10800,,,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM325H1S20161APR16,RSM325H1S20161,RSM325H1S,UTSG,APR16,2016-04-21,68400,75600,7200,,,BR 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM327H1F20159DEC15,RSM327H1F20159,RSM327H1F,UTSG,DEC15,2015-12-11,68400,75600,7200,,,WB 342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM330H1F20159DEC15,RSM330H1F20159,RSM330H1F,UTSG,DEC15,2015-12-12,50400,57600,7200,,A - M,UC 266,,N- Z,UC 273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM330H1S20161APR16,RSM330H1S20161,RSM330H1S,UTSG,APR16,2016-04-14,50400,57600,7200,,A - L,NR 25,,M - Z,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM332H1F20159DEC15,RSM332H1F20159,RSM332H1F,UTSG,DEC15,2015-12-14,32400,39600,7200,,A - Q,EX 100,,R - WE,GB 405,,WH - Z,GB 412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM332H1F20165FJUNE16,RSM332H1F20165F,RSM332H1F,UTSG,JUNE16,2016-06-22,68400,75600,7200,,A - K,BA 2165,,L - TA,BA 2175,,TE - Z,BA 2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM332H1S20161APR16,RSM332H1S20161,RSM332H1S,UTSG,APR16,2016-04-27,68400,75600,7200,,A - LE,GB 304,,LI - W,GB 404,,X - Z,GB 405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM333H1F20159DEC15,RSM333H1F20159,RSM333H1F,UTSG,DEC15,2015-12-14,50400,61200,10800,,A - L,BN 2N,,M - Z,BN 2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM333H1S20161APR16,RSM333H1S20161,RSM333H1S,UTSG,APR16,2016-04-15,50400,57600,7200,,A - LIN,BN 2N,,LIP - ZE,BN 2S,,ZH - ZZ,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM333H1S20165SAUG16,RSM333H1S20165S,RSM333H1S,UTSG,AUG16,2016-08-11,68400,75600,7200,,,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM353H1F20159DEC15,RSM353H1F20159,RSM353H1F,UTSG,DEC15,2015-12-18,32400,39600,7200,,,ES 1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM361H1F20159DEC15,RSM361H1F20159,RSM361H1F,UTSG,DEC15,2015-12-17,68400,75600,7200,,,WY 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM361H1S20161APR16,RSM361H1S20161,RSM361H1S,UTSG,APR16,2016-04-15,32400,39600,7200,,A - L,SS 2118,,M - Z,SS 2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM392H1F20159DEC15,RSM392H1F20159,RSM392H1F,UTSG,DEC15,2015-12-22,32400,43200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM392H1S20161APR16,RSM392H1S20161,RSM392H1S,UTSG,APR16,2016-04-20,50400,57600,7200,L0101,,SF 3202,L0201,,ES 1050,L0301,,ES 1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM392H1S20165SAUG16,RSM392H1S20165S,RSM392H1S,UTSG,AUG16,2016-08-15,68400,79200,10800,,,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM411H1F20159DEC15,RSM411H1F20159,RSM411H1F,UTSG,DEC15,2015-12-14,68400,79200,10800,,,DEPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM412H1S20161APR16,RSM412H1S20161,RSM412H1S,UTSG,APR16,2016-04-12,32400,39600,7200,,,DEPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM416H1S20161APR16,RSM416H1S20161,RSM416H1S,UTSG,APR16,2016-04-26,50400,57600,7200,,,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM418H1S20161APR16,RSM418H1S20161,RSM418H1S,UTSG,APR16,2016-04-25,50400,57600,7200,,,WY 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM419H1F20159DEC15,RSM419H1F20159,RSM419H1F,UTSG,DEC15,2015-12-21,32400,39600,7200,,,DEPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM422H1F20159DEC15,RSM422H1F20159,RSM422H1F,UTSG,DEC15,2015-12-17,50400,61200,10800,,A - KH,MP 103,,KI - Z,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM422H1S20161APR16,RSM422H1S20161,RSM422H1S,UTSG,APR16,2016-04-25,68400,79200,10800,,,BN 2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM423H1F20159DEC15,RSM423H1F20159,RSM423H1F,UTSG,DEC15,2015-12-11,68400,75600,7200,,,ES 1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM423H1S20161APR16,RSM423H1S20161,RSM423H1S,UTSG,APR16,2016-04-28,32400,39600,7200,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM424H1F20159DEC15,RSM424H1F20159,RSM424H1F,UTSG,DEC15,2015-12-16,50400,61200,10800,,,BA 2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM424H1F20165FJUNE16,RSM424H1F20165F,RSM424H1F,UTSG,JUNE16,2016-06-20,50400,61200,10800,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM424H1S20161APR16,RSM424H1S20161,RSM424H1S,UTSG,APR16,2016-04-29,32400,43200,10800,,A - L,EX 300,,M - Z,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM427H1F20159DEC15,RSM427H1F20159,RSM427H1F,UTSG,DEC15,2015-12-16,68400,75600,7200,,,SF 2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM427H1S20161APR16,RSM427H1S20161,RSM427H1S,UTSG,APR16,2016-04-12,68400,79200,10800,,A - H,GB 303,,I - SA,HI CART,,SH - Z,SF 2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM428H1F20159DEC15,RSM428H1F20159,RSM428H1F,UTSG,DEC15,2015-12-21,50400,57600,7200,,,DEPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM429H1F20159DEC15,RSM429H1F20159,RSM429H1F,UTSG,DEC15,2015-12-11,50400,61200,10800,,,DEPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM430H1F20159DEC15,RSM430H1F20159,RSM430H1F,UTSG,DEC15,2015-12-16,68400,75600,7200,,A - J,NR 25,,K - Z,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM432H1S20161APR16,RSM432H1S20161,RSM432H1S,UTSG,APR16,2016-04-27,68400,79200,10800,,A - R,TC 239,,S - Z,WY 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM433H1S20161APR16,RSM433H1S20161,RSM433H1S,UTSG,APR16,2016-04-19,32400,43200,10800,,,HA 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM435H1F20159DEC15,RSM435H1F20159,RSM435H1F,UTSG,DEC15,2015-12-18,68400,79200,10800,,A - L,GB 303,,M - Z,GB 304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM435H1F20165FJUNE16,RSM435H1F20165F,RSM435H1F,UTSG,JUNE16,2016-06-22,68400,79200,10800,,,BA 2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM437H1F20159DEC15,RSM437H1F20159,RSM437H1F,UTSG,DEC15,2015-12-14,32400,43200,10800,,A - X,HI CART,,Y - Z,WY 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM458H1S20161APR16,RSM458H1S20161,RSM458H1S,UTSG,APR16,2016-04-29,32400,39600,7200,,,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM461H1S20161APR16,RSM461H1S20161,RSM461H1S,UTSG,APR16,2016-04-21,50400,57600,7200,,,DEPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM462H1F20159DEC15,RSM462H1F20159,RSM462H1F,UTSG,DEC15,2015-12-16,50400,61200,10800,,,SS 2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM462H1S20161APR16,RSM462H1S20161,RSM462H1S,UTSG,APR16,2016-04-12,68400,79200,10800,,,BA 2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM464H1F20159DEC15,RSM464H1F20159,RSM464H1F,UTSG,DEC15,2015-12-18,50400,57600,7200,,,EM 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM465H1S20161APR16,RSM465H1S20161,RSM465H1S,UTSG,APR16,2016-04-13,32400,39600,7200,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM470H1F20159DEC15,RSM470H1F20159,RSM470H1F,UTSG,DEC15,2015-12-15,32400,43200,10800,,,HI CART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM480H1F20159DEC15,RSM480H1F20159,RSM480H1F,UTSG,DEC15,2015-12-14,50400,57600,7200,,,SS 2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM480H1S20161APR16,RSM480H1S20161,RSM480H1S,UTSG,APR16,2016-04-20,68400,75600,7200,,,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM482H1F20159DEC15,RSM482H1F20159,RSM482H1F,UTSG,DEC15,2015-12-17,50400,57600,7200,,,RW 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM483H1F20159DEC15,RSM483H1F20159,RSM483H1F,UTSG,DEC15,2015-12-11,32400,43200,10800,,,GB 304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM484H1F20159DEC15,RSM484H1F20159,RSM484H1F,UTSG,DEC15,2015-12-15,50400,61200,10800,,,WI 1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM484H1S20161APR16,RSM484H1S20161,RSM484H1S,UTSG,APR16,2016-04-21,68400,79200,10800,,,EX 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM490H1F20159DEC15,RSM490H1F20159,RSM490H1F,UTSG,DEC15,2015-12-15,68400,75600,7200,,,TC 239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM490H1S20161APR16,RSM490H1S20161,RSM490H1S,UTSG,APR16,2016-04-18,32400,43200,10800,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM490H1S20165SAUG16,RSM490H1S20165S,RSM490H1S,UTSG,AUG16,2016-08-09,68400,79200,10800,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM495H1S20161APR16,RSM495H1S20161,RSM495H1S,UTSG,APR16,2016-04-21,32400,43200,10800,,,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS114H1F20159DEC15,SAS114H1F20159,SAS114H1F,UTSG,DEC15,2015-12-18,50400,57600,7200,,,ES 1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS255H1F20159DEC15,SDS255H1F20159,SDS255H1F,UTSG,DEC15,2015-12-19,32400,39600,7200,,A - LO,GB 405,,LU - Z,GB 412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS255H1F20165FJUNE16,SDS255H1F20165F,SDS255H1F,UTSG,JUNE16,2016-06-23,68400,75600,7200,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS256H1S20161APR16,SDS256H1S20161,SDS256H1S,UTSG,APR16,2016-04-19,50400,61200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS365H1F20159DEC15,SDS365H1F20159,SDS365H1F,UTSG,DEC15,2015-12-14,68400,75600,7200,,,PB B150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS377H1F20159DEC15,SDS377H1F20159,SDS377H1F,UTSG,DEC15,2015-12-18,50400,57600,7200,,,ES 1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDS380H1S20161APR16,SDS380H1S20161,SDS380H1S,UTSG,APR16,2016-04-14,32400,39600,7200,,,TC 239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SII199H1F20159DEC15,SII199H1F20159,SII199H1F,UTSG,DEC15,2015-12-11,32400,39600,7200,L0232,,BR 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SII199Y1Y20159APR16,SII199Y1Y20159,SII199Y1Y,UTSG,APR16,2016-04-26,68400,79200,10800,L0181,,EX 320,L0182,,HA 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
